Cruise,Station No,Station Name,No of Grab,Latitude,Longitude,Date and Time,Gear Code,Gear Size,Depth,Abundance,Wet Weight,Carbon Biomass,Taxon Code,Species
AMB15,71,ML5.4 ,1,71.023,-164.877,20150831,VV,0.1,33,10,0.03,0.00207,480165021200B,AMPHARETE LINDSTROEMI                 
AMB15,71,ML5.4 ,1,71.023,-164.877,20150831,VV,0.1,33,20,2.188,0.13347,480166000000B,TEREBELLIDAE                          
AMB15,71,ML5.4 ,1,71.023,-164.877,20150831,VV,0.1,33,10,0.486,0.02965,480166080000B,POLYCIRRUS SP.                        
AMB15,71,ML5.4 ,1,71.023,-164.877,20150831,VV,0.1,33,10,0.272,0.01659,480166170100B,LAPHANIA BOECKI                       
AMB15,71,ML5.4 ,1,71.023,-164.877,20150831,VV,0.1,33,10,0.025,0.00172,480167010100B,TEREBELLIDES STROEMII                 
AMB15,71,ML5.4 ,1,71.023,-164.877,20150831,VV,0.1,33,20,8.919,0.66892,480168020100B,EUCHONE ANALIS                        
AMB15,71,ML5.4 ,1,71.023,-164.877,20150831,VV,0.1,33,30,2.243,0.14131,490302000000X,ISCHNOCHITONIDAE [LEPITOCHITONIDAE] (X
AMB15,71,ML5.4 ,1,71.023,-164.877,20150831,VV,0.1,33,20,0.013,0.00096,532804010200B,LEUCON NASICOIDES                     
AMB15,71,ML5.4 ,1,71.023,-164.877,20150831,VV,0.1,33,90,0.807,0.05488,533102020000B,BYBLIS SP.                            
AMB15,71,ML5.4 ,1,71.023,-164.877,20150831,VV,0.1,33,10,0.018,0.00133,533112010000B,APHERUSA SP.                          
AMB15,71,ML5.4 ,1,71.023,-164.877,20150831,VV,0.1,33,20,0.007,0.00052,533117020000B,GUERNEA SP.                           
AMB15,71,ML5.4 ,1,71.023,-164.877,20150831,VV,0.1,33,30,0.042,0.00311,533142030000B,HETEROPHOXUS SP.                      
AMB15,71,ML5.4 ,1,71.023,-164.877,20150831,VV,0.1,33,10,0.006,0.00044,533148000000B,STENOTHOIDAE                          
AMB15,71,ML5.4 ,1,71.023,-164.877,20150831,VV,0.1,33,10,18.196,0.20016,680204020100B,STRONGYLOCENTROTUS DROEBACHIENSIS     
AMB15,71,ML5.4 ,1,71.023,-164.877,20150831,VV,0.1,33,10,35.915,0.75422,680410040100B,SPHAEROCHURIA BITENTACULATA           
AMB15,73,ML5.2 ,2,70.772,-165.628,20150831,VV,0.1,39,5,5.558,0.22232,330312020100F,GERSEMIA RUBIFORMIS FRAGMENT          
AMB15,73,ML5.2 ,2,70.772,-165.628,20150831,VV,0.1,39,15,0.308,0.02864,400000000000B,NEMERTEA [RHYNCOCOELA]                
AMB15,73,ML5.2 ,2,70.772,-165.628,20150831,VV,0.1,39,10,0.376,0.02594,480100000000F,POLYCHAETA FRAGMENT                   
AMB15,73,ML5.2 ,2,70.772,-165.628,20150831,VV,0.1,39,5,0.013,0.00095,480101000000B,POLYNOIDAE                            
AMB15,73,ML5.2 ,2,70.772,-165.628,20150831,VV,0.1,39,5,0.195,0.01423,480101220100B,MALMGRENIA CASTANEA                   
AMB15,73,ML5.2 ,2,70.772,-165.628,20150831,VV,0.1,39,5,0.003,0.00021,480105010100B,PHOLOE MINUTA                         
AMB15,73,ML5.2 ,2,70.772,-165.628,20150831,VV,0.1,39,10,0.025,0.00218,480112020800B,ETEONE AURICANTA                      
AMB15,73,ML5.2 ,2,70.772,-165.628,20150831,VV,0.1,39,5,0.216,0.01879,480112100000B,EUMIDA SP.                            
AMB15,73,ML5.2 ,2,70.772,-165.628,20150831,VV,0.1,39,20,26.249,1.88993,480124010300B,NEPHTYS CAECA                         
AMB15,73,ML5.2 ,2,70.772,-165.628,20150831,VV,0.1,39,20,0.157,0.01083,480127010300B,GLYCINDE ARMIGERA                     
AMB15,73,ML5.2 ,2,70.772,-165.628,20150831,VV,0.1,39,45,9.285,0.86351,480130010000B,SCOLETOMA [LUMBRINERIS] SP.           
AMB15,73,ML5.2 ,2,70.772,-165.628,20150831,VV,0.1,39,15,0.036,0.0022,480139000000B,ORBINIIDAE                            
AMB15,73,ML5.2 ,2,70.772,-165.628,20150831,VV,0.1,39,5,0.086,0.00525,480139030200B,LEITOSCOLOPLOS PUGETTENSIS            
AMB15,73,ML5.2 ,2,70.772,-165.628,20150831,VV,0.1,39,10,0.011,0.00076,480140020600B,ARICIDEA LOPEZI                       
AMB15,73,ML5.2 ,2,70.772,-165.628,20150831,VV,0.1,39,5,0.002,0.00012,480141010000B,APISTOBRANCHUS SP.                    
AMB15,73,ML5.2 ,2,70.772,-165.628,20150831,VV,0.1,39,5,19.052,1.31459,480142020000B,LAONICE SP.                           
AMB15,73,ML5.2 ,2,70.772,-165.628,20150831,VV,0.1,39,5,0.002,0.00014,480142050200B,PRIONOSPIO CIRRIFERA                  
AMB15,73,ML5.2 ,2,70.772,-165.628,20150831,VV,0.1,39,5,0.007,0.00048,480142050300B,PRIONOSPIO STEENSTRUPI                
AMB15,73,ML5.2 ,2,70.772,-165.628,20150831,VV,0.1,39,20,0.161,0.01111,480143010200B,MAGELONA PACIFICA                     
AMB15,73,ML5.2 ,2,70.772,-165.628,20150831,VV,0.1,39,70,0.269,0.01856,480149000000B,CIRRATULIDAE                          
AMB15,73,ML5.2 ,2,70.772,-165.628,20150831,VV,0.1,39,10,0.972,0.06707,480155010100B,SCALIBREGMA INFLATUM                  
AMB15,73,ML5.2 ,2,70.772,-165.628,20150831,VV,0.1,39,5,0.019,0.0018,480156040200B,TRAVISIA FORBESII                     
AMB15,73,ML5.2 ,2,70.772,-165.628,20150831,VV,0.1,39,105,1.113,0.0768,480158020000B,HETEROMASTUS SP.                      
AMB15,73,ML5.2 ,2,70.772,-165.628,20150831,VV,0.1,39,130,0.877,0.06051,480158060100B,BARANTOLLA AMERICANA                  
AMB15,73,ML5.2 ,2,70.772,-165.628,20150831,VV,0.1,39,165,59.821,4.18747,480161030100B,MALDANE SARSI                         
AMB15,73,ML5.2 ,2,70.772,-165.628,20150831,VV,0.1,39,5,3.214,0.22498,480161050100F,NICOMACHE LUMBRICALIS FRAGMENT        
AMB15,73,ML5.2 ,2,70.772,-165.628,20150831,VV,0.1,39,5,0.031,0.00217,480161070200B,PETALOPROCTUS TENUIS                  
AMB15,73,ML5.2 ,2,70.772,-165.628,20150831,VV,0.1,39,5,0.386,0.02702,480161080100B,AXIOTHELLA CATENATA                   
AMB15,73,ML5.2 ,2,70.772,-165.628,20150831,VV,0.1,39,5,0.465,0.03255,480161080100F,AXIOTHELLA CATENATA FRAGMENT          
AMB15,73,ML5.2 ,2,70.772,-165.628,20150831,VV,0.1,39,35,3.358,0.23506,480161090200B,PRAXILLELLA PRAETERMISSA              
AMB15,73,ML5.2 ,2,70.772,-165.628,20150831,VV,0.1,39,10,0.064,0.00448,480161100000B,RHODINE SP.                           
AMB15,73,ML5.2 ,2,70.772,-165.628,20150831,VV,0.1,39,5,0.298,0.02235,480163010200B,IDANTHYRSUS ARMATUS                   
AMB15,73,ML5.2 ,2,70.772,-165.628,20150831,VV,0.1,39,15,0.927,0.04171,480164020200B,PECTINARIA GRANULATA                  
AMB15,73,ML5.2 ,2,70.772,-165.628,20150831,VV,0.1,39,10,0.098,0.00676,480165020800B,AMPHARETE ACUTIFRONS                  
AMB15,73,ML5.2 ,2,70.772,-165.628,20150831,VV,0.1,39,10,0.097,0.00592,480166080000B,POLYCIRRUS SP.                        
AMB15,73,ML5.2 ,2,70.772,-165.628,20150831,VV,0.1,39,45,4.424,0.26986,480166110300B,THELEPUS CINCINNATUS                  
AMB15,73,ML5.2 ,2,70.772,-165.628,20150831,VV,0.1,39,15,0.214,0.01477,480167010100B,TEREBELLIDES STROEMII                 
AMB15,73,ML5.2 ,2,70.772,-165.628,20150831,VV,0.1,39,30,0.013,0.00098,480168020100B,EUCHONE ANALIS                        
AMB15,73,ML5.2 ,2,70.772,-165.628,20150831,VV,0.1,39,5,0.006,0.00043,480202000000B,NAIDIDAE                              
AMB15,73,ML5.2 ,2,70.772,-165.628,20150831,VV,0.1,39,5,0.04,0.00252,490302000000X,ISCHNOCHITONIDAE [LEPITOCHITONIDAE] (X
AMB15,73,ML5.2 ,2,70.772,-165.628,20150831,VV,0.1,39,15,1.122,0.07069,490305000000B,MOPALIIDAE                            
AMB15,73,ML5.2 ,2,70.772,-165.628,20150831,VV,0.1,39,140,4.259,0.1661,490402030000B,ENNUCULA TENUIS [N. BELLOTI]          
AMB15,73,ML5.2 ,2,70.772,-165.628,20150831,VV,0.1,39,55,10.291,0.19553,490403020100B,NUCULANA PERNULA                      
AMB15,73,ML5.2 ,2,70.772,-165.628,20150831,VV,0.1,39,5,0.008,0.00022,490407040100B,MUSCULUS NIGER                        
AMB15,73,ML5.2 ,2,70.772,-165.628,20150831,VV,0.1,39,5,0.645,0.00967,490411010200B,ASTARTE ALASKENSIS                    
AMB15,73,ML5.2 ,2,70.772,-165.628,20150831,VV,0.1,39,15,0.013,0.00036,490415020100B,AXINOPSIDA SERRICATA                  
AMB15,73,ML5.2 ,2,70.772,-165.628,20150831,VV,0.1,39,15,0.187,0.00524,490415030100B,THYASIRA FLEXUOSA                     
AMB15,73,ML5.2 ,2,70.772,-165.628,20150831,VV,0.1,39,5,0.459,0.01285,490421040100B,LIOCYMA FLUCTUOSA                     
AMB15,73,ML5.2 ,2,70.772,-165.628,20150831,VV,0.1,39,10,16.178,0.56623,490424010000B,MACOMA CALCAREA                       
AMB15,73,ML5.2 ,2,70.772,-165.628,20150831,VV,0.1,39,5,0.006,0.00037,490500000000B,GASTROPODA                            
AMB15,73,ML5.2 ,2,70.772,-165.628,20150831,VV,0.1,39,10,0.113,0.00339,490506030100B,MARGARITES OLIVACEUS                  
AMB15,73,ML5.2 ,2,70.772,-165.628,20150831,VV,0.1,39,10,0.011,0.00068,490511010000B,ALVANIA SP                            
AMB15,73,ML5.2 ,2,70.772,-165.628,20150831,VV,0.1,39,15,0.05,0.004,490525040200X,EUSPIRA PALLIDA [POLINICES PALLIDA] (X
AMB15,73,ML5.2 ,2,70.772,-165.628,20150831,VV,0.1,39,5,0.003,0.00019,490549020300B,CYLICHNA ALBA                         
AMB15,73,ML5.2 ,2,70.772,-165.628,20150831,VV,0.1,39,15,0.034,0.00252,530700000000B,OSTRACODA                             
AMB15,73,ML5.2 ,2,70.772,-165.628,20150831,VV,0.1,39,15,0.016,0.00118,532804010100B,LEUCON NASICA                         
AMB15,73,ML5.2 ,2,70.772,-165.628,20150831,VV,0.1,39,5,0.004,0.0003,532804020100B,EUDORELLA EMARGINATA                  
AMB15,73,ML5.2 ,2,70.772,-165.628,20150831,VV,0.1,39,25,0.012,0.00089,532804020200B,EUDORELLA PACIFICA                    
AMB15,73,ML5.2 ,2,70.772,-165.628,20150831,VV,0.1,39,20,0.021,0.00155,532804020400B,EUDORELLA TRUNCATULA                  
AMB15,73,ML5.2 ,2,70.772,-165.628,20150831,VV,0.1,39,5,0.005,0.00037,532804030500B,EUDORELLOPSIS USCHAKOVI               
AMB15,73,ML5.2 ,2,70.772,-165.628,20150831,VV,0.1,39,30,0.016,0.00118,532901000000B,TANAIDIDAE [TANAIDAE]                 
AMB15,73,ML5.2 ,2,70.772,-165.628,20150831,VV,0.1,39,5,0.001,0.00007,533002040000B,IDOTEA SP.                            
AMB15,73,ML5.2 ,2,70.772,-165.628,20150831,VV,0.1,39,20,0.138,0.00938,533102010100B,AMPELISCA MACROCEPHALA                
AMB15,73,ML5.2 ,2,70.772,-165.628,20150831,VV,0.1,39,110,1.657,0.11268,533102020000B,BYBLIS SP.                            
AMB15,73,ML5.2 ,2,70.772,-165.628,20150831,VV,0.1,39,10,0.032,0.00218,533102030000B,HAPLOOPS SP.                          
AMB15,73,ML5.2 ,2,70.772,-165.628,20150831,VV,0.1,39,5,0.002,0.00014,533126020300B,PHOTIS SPASSKII                       
AMB15,73,ML5.2 ,2,70.772,-165.628,20150831,VV,0.1,39,75,0.273,0.01856,533126030000B,PROTOMEDEIA SP.                       
AMB15,73,ML5.2 ,2,70.772,-165.628,20150831,VV,0.1,39,20,0.036,0.00245,533126030100B,PROTOMEDEIA FASCIATA                  
AMB15,73,ML5.2 ,2,70.772,-165.628,20150831,VV,0.1,39,35,0.033,0.00244,533127020000B,ISCHYROCERUS SP.                      
AMB15,73,ML5.2 ,2,70.772,-165.628,20150831,VV,0.1,39,10,0.007,0.00052,533142030000B,HETEROPHOXUS SP.                      
AMB15,73,ML5.2 ,2,70.772,-165.628,20150831,VV,0.1,39,25,0.018,0.00133,533142100000B,HARPINIA SP.                          
AMB15,73,ML5.2 ,2,70.772,-165.628,20150831,VV,0.1,39,75,1.556,0.11514,533154100500B,MELITA ALASKENSIS                     
AMB15,73,ML5.2 ,2,70.772,-165.628,20150831,VV,0.1,39,5,0.017,0.00138,533157030000B,ANONYX SP.                            
AMB15,73,ML5.2 ,2,70.772,-165.628,20150831,VV,0.1,39,10,18.42,0.8289,590101010100B,GOLFINGIA MARGARITACEA                
AMB15,73,ML5.2 ,2,70.772,-165.628,20150831,VV,0.1,39,10,0.037,0.00167,590102020100B,PHASCOLION STROMBUS                   
AMB15,73,ML5.2 ,2,70.772,-165.628,20150831,VV,0.1,39,25,0.949,0.04271,610101020200B,PRIAPULUS CAUDATUS                    
AMB15,73,ML5.2 ,2,70.772,-165.628,20150831,VV,0.1,39,5,0.522,0.00522,660000000000F,BRYOZOA FRAGMENT                      
AMB15,73,ML5.2 ,2,70.772,-165.628,20150831,VV,0.1,39,5,0.104,0.00146,680306010000B,OPHIOPHOLIS SP.                       
AMB15,73,ML5.2 ,2,70.772,-165.628,20150831,VV,0.1,39,5,0.003,0.00004,680309061100B,OPHIURA SARSI                         
AMB15,73,ML5.2 ,2,70.772,-165.628,20150831,VV,0.1,39,30,13.516,0.55416,720304010100B,MOLGULA GRIFFITHSII                   
AMB15,73,ML5.2 ,2,70.772,-165.628,20150831,VV,0.1,39,10,12.435,0.17409,720305010500B,CHELYOSOMA ORIENTALE                  
AMB15,73,ML5.2 ,2,70.772,-165.628,20150831,VV,0.1,39,10,0.03,0.00063,730101010000B,SACCOGLOSSUS SP.                      
AMB15,74,ML5.1 ,1,70.648,-165.996,20150831,VV,0.1,39,10,3.852,0.15408,330312020100F,GERSEMIA RUBIFORMIS FRAGMENT          
AMB15,74,ML5.1 ,1,70.648,-165.996,20150831,VV,0.1,39,10,1.651,0.11392,480100000000F,POLYCHAETA FRAGMENT                   
AMB15,74,ML5.1 ,1,70.648,-165.996,20150831,VV,0.1,39,10,0.046,0.00336,480101000000B,POLYNOIDAE                            
AMB15,74,ML5.1 ,1,70.648,-165.996,20150831,VV,0.1,39,10,2.035,0.14856,480101200100B,BYLGIDES ELEGANS                      
AMB15,74,ML5.1 ,1,70.648,-165.996,20150831,VV,0.1,39,20,0.112,0.00773,480105010100B,PHOLOE MINUTA                         
AMB15,74,ML5.1 ,1,70.648,-165.996,20150831,VV,0.1,39,10,0.011,0.00096,480112020800B,ETEONE AURICANTA                      
AMB15,74,ML5.1 ,1,70.648,-165.996,20150831,VV,0.1,39,10,2.16,0.15552,480124010300B,NEPHTYS CAECA                         
AMB15,74,ML5.1 ,1,70.648,-165.996,20150831,VV,0.1,39,40,0.165,0.01139,480127010300B,GLYCINDE ARMIGERA                     
AMB15,74,ML5.1 ,1,70.648,-165.996,20150831,VV,0.1,39,60,9.127,0.84881,480130010000B,SCOLETOMA [LUMBRINERIS] SP.           
AMB15,74,ML5.1 ,1,70.648,-165.996,20150831,VV,0.1,39,80,0.149,0.00909,480139030100B,SCOLOPLOS ARMIGER                     
AMB15,74,ML5.1 ,1,70.648,-165.996,20150831,VV,0.1,39,160,0.624,0.04306,480149000000B,CIRRATULIDAE                          
AMB15,74,ML5.1 ,1,70.648,-165.996,20150831,VV,0.1,39,440,1.49,0.10281,480158060100B,BARANTOLLA AMERICANA                  
AMB15,74,ML5.1 ,1,70.648,-165.996,20150831,VV,0.1,39,100,16.812,1.17684,480161030100B,MALDANE SARSI                         
AMB15,74,ML5.1 ,1,70.648,-165.996,20150831,VV,0.1,39,10,13.039,0.91273,480161050100B,NICOMACHE LUMBRICALIS                 
AMB15,74,ML5.1 ,1,70.648,-165.996,20150831,VV,0.1,39,20,0.735,0.05145,480161080000B,AXIOTHELLA SP.                        
AMB15,74,ML5.1 ,1,70.648,-165.996,20150831,VV,0.1,39,10,0.043,0.00301,480161090000B,PRAXILLELLA SP.                       
AMB15,74,ML5.1 ,1,70.648,-165.996,20150831,VV,0.1,39,10,0.094,0.00649,480165021100B,AMPHARETE FINMARCHICA                 
AMB15,74,ML5.1 ,1,70.648,-165.996,20150831,VV,0.1,39,10,106.379,6.48912,480166220100B,LANICE CONCHYLEGA                     
AMB15,74,ML5.1 ,1,70.648,-165.996,20150831,VV,0.1,39,10,0.716,0.0494,480167010100B,TEREBELLIDES STROEMII                 
AMB15,74,ML5.1 ,1,70.648,-165.996,20150831,VV,0.1,39,10,0.011,0.00076,480176010200B,DISOMA MULTISETOSUM                   
AMB15,74,ML5.1 ,1,70.648,-165.996,20150831,VV,0.1,39,20,0.03,0.00216,480202000000B,NAIDIDAE                              
AMB15,74,ML5.1 ,1,70.648,-165.996,20150831,VV,0.1,39,10,0.808,0.0509,490305000000B,MOPALIIDAE                            
AMB15,74,ML5.1 ,1,70.648,-165.996,20150831,VV,0.1,39,50,0.186,0.00725,490402030000B,ENNUCULA TENUIS [N. BELLOTI]          
AMB15,74,ML5.1 ,1,70.648,-165.996,20150831,VV,0.1,39,10,33.222,0.49833,490411010100B,ASTARTE BOREALIS                      
AMB15,74,ML5.1 ,1,70.648,-165.996,20150831,VV,0.1,39,20,0.033,0.00049,490411010200B,ASTARTE ALASKENSIS                    
AMB15,74,ML5.1 ,1,70.648,-165.996,20150831,VV,0.1,39,10,0.03,0.00084,490415020100B,AXINOPSIDA SERRICATA                  
AMB15,74,ML5.1 ,1,70.648,-165.996,20150831,VV,0.1,39,10,0.008,0.00022,490418010400B,KURTIELLA PLANATA [MYSELLA PLANATA]   
AMB15,74,ML5.1 ,1,70.648,-165.996,20150831,VV,0.1,39,10,0.073,0.00255,490424011600B,MACOMA INQUINATA                      
AMB15,74,ML5.1 ,1,70.648,-165.996,20150831,VV,0.1,39,20,0.924,0.05729,490505020000X,LEPETA (X)                            
AMB15,74,ML5.1 ,1,70.648,-165.996,20150831,VV,0.1,39,10,0.009,0.00027,490506030000B,MARGARITES SP.                        
AMB15,74,ML5.1 ,1,70.648,-165.996,20150831,VV,0.1,39,10,0.01,0.00062,490549020300B,CYLICHNA ALBA                         
AMB15,74,ML5.1 ,1,70.648,-165.996,20150831,VV,0.1,39,10,0.2,0.0148,532700000000X,MYSIDACEA (X)                         
AMB15,74,ML5.1 ,1,70.648,-165.996,20150831,VV,0.1,39,10,0.01,0.00074,532804000000F,LEUCONIDAE FRAGMENT                   
AMB15,74,ML5.1 ,1,70.648,-165.996,20150831,VV,0.1,39,20,0.027,0.002,532805030100B,BRACHYDIASTYLIS RESIMA                
AMB15,74,ML5.1 ,1,70.648,-165.996,20150831,VV,0.1,39,40,0.028,0.00207,532901000000B,TANAIDIDAE [TANAIDAE]                 
AMB15,74,ML5.1 ,1,70.648,-165.996,20150831,VV,0.1,39,50,1.2,0.0816,533102020000B,BYBLIS SP.                            
AMB15,74,ML5.1 ,1,70.648,-165.996,20150831,VV,0.1,39,20,0.027,0.002,533104010000B,AMPITHOE SP.                          
AMB15,74,ML5.1 ,1,70.648,-165.996,20150831,VV,0.1,39,10,0.019,0.00129,533126030300B,PROTOMEDEIA GRANDIMANA                
AMB15,74,ML5.1 ,1,70.648,-165.996,20150831,VV,0.1,39,10,0.013,0.00096,533127020000B,ISCHYROCERUS SP.                      
AMB15,74,ML5.1 ,1,70.648,-165.996,20150831,VV,0.1,39,90,0.089,0.00659,533142030000B,HETEROPHOXUS SP.                      
AMB15,74,ML5.1 ,1,70.648,-165.996,20150831,VV,0.1,39,10,0.014,0.00104,533142100000B,HARPINIA SP.                          
AMB15,74,ML5.1 ,1,70.648,-165.996,20150831,VV,0.1,39,90,1.649,0.12203,533154100500B,MELITA ALASKENSIS                     
AMB15,74,ML5.1 ,1,70.648,-165.996,20150831,VV,0.1,39,10,0.013,0.00059,590102020100B,PHASCOLION STROMBUS                   
AMB15,74,ML5.1 ,1,70.648,-165.996,20150831,VV,0.1,39,70,0.916,0.04122,610101020200B,PRIAPULUS CAUDATUS                    
AMB15,74,ML5.1 ,1,70.648,-165.996,20150831,VV,0.1,39,10,0.094,0.00094,660000000000F,BRYOZOA FRAGMENT                      
AMB15,74,ML5.1 ,1,70.648,-165.996,20150831,VV,0.1,39,40,3.2,0.0448,680306010000B,OPHIOPHOLIS SP.                       
AMB15,74,ML5.1 ,1,70.648,-165.996,20150831,VV,0.1,39,20,0.013,0.00018,680309061100B,OPHIURA SARSI                         
AMB15,74,ML5.1 ,1,70.648,-165.996,20150831,VV,0.1,39,70,80.673,1.12942,720305010500B,CHELYOSOMA ORIENTALE                  
AMB15,75,ML1.13,2,71.507,-167.221,20150831,VV,0.1,40,10,0.417,0.03878,400000000000B,NEMERTEA [RHYNCOCOELA]                
AMB15,75,ML1.13,2,71.507,-167.221,20150831,VV,0.1,40,10,1.674,0.11551,480100000000F,POLYCHAETA FRAGMENT                   
AMB15,75,ML1.13,2,71.507,-167.221,20150831,VV,0.1,40,60,0.089,0.00614,480105010100B,PHOLOE MINUTA                         
AMB15,75,ML1.13,2,71.507,-167.221,20150831,VV,0.1,40,5,1.021,0.08883,480112010200B,PHYLLODOCE GROENLANDICA               
AMB15,75,ML1.13,2,71.507,-167.221,20150831,VV,0.1,40,5,0.007,0.00061,480112020400B,ETEONE FLAVA                          
AMB15,75,ML1.13,2,71.507,-167.221,20150831,VV,0.1,40,15,0.143,0.01244,480112020500B,ETEONE LONGA                          
AMB15,75,ML1.13,2,71.507,-167.221,20150831,VV,0.1,40,20,0.049,0.00353,48012401000JB,NEPHTYS JUVENILE                      
AMB15,75,ML1.13,2,71.507,-167.221,20150831,VV,0.1,40,50,2.416,0.17395,480124010300B,NEPHTYS CAECA                         
AMB15,75,ML1.13,2,71.507,-167.221,20150831,VV,0.1,40,10,0.023,0.0014,480139030100B,SCOLOPLOS ARMIGER                     
AMB15,75,ML1.13,2,71.507,-167.221,20150831,VV,0.1,40,15,0.01,0.00069,480140020600B,ARICIDEA LOPEZI                       
AMB15,75,ML1.13,2,71.507,-167.221,20150831,VV,0.1,40,5,0.002,0.00014,480140040100B,LEVINSENIA GRACILIS                   
AMB15,75,ML1.13,2,71.507,-167.221,20150831,VV,0.1,40,10,0.012,0.00083,480142050300B,PRIONOSPIO STEENSTRUPI                
AMB15,75,ML1.13,2,71.507,-167.221,20150831,VV,0.1,40,75,0.339,0.02339,480149000000B,CIRRATULIDAE                          
AMB15,75,ML1.13,2,71.507,-167.221,20150831,VV,0.1,40,5,0.001,0.00007,480150010000B,COSSURA SP.                           
AMB15,75,ML1.13,2,71.507,-167.221,20150831,VV,0.1,40,10,4.494,0.19774,480152010600B,BRADA RUGOSA                          
AMB15,75,ML1.13,2,71.507,-167.221,20150831,VV,0.1,40,10,0.915,0.03752,480157010100B,STERNASPIS SCUTATA                    
AMB15,75,ML1.13,2,71.507,-167.221,20150831,VV,0.1,40,60,0.169,0.01166,480158060100B,BARANTOLLA AMERICANA                  
AMB15,75,ML1.13,2,71.507,-167.221,20150831,VV,0.1,40,5,1.837,0.12859,480161030100B,MALDANE SARSI                         
AMB15,75,ML1.13,2,71.507,-167.221,20150831,VV,0.1,40,10,2.215,0.13511,480166000000B,TEREBELLIDAE                          
AMB15,75,ML1.13,2,71.507,-167.221,20150831,VV,0.1,40,45,4.926,0.33989,480167010100B,TEREBELLIDES STROEMII                 
AMB15,75,ML1.13,2,71.507,-167.221,20150831,VV,0.1,40,980,10.11,0.39429,490402030000B,ENNUCULA TENUIS [N. BELLOTI]          
AMB15,75,ML1.13,2,71.507,-167.221,20150831,VV,0.1,40,1395,44.021,0.8364,490403020100B,NUCULANA PERNULA                      
AMB15,75,ML1.13,2,71.507,-167.221,20150831,VV,0.1,40,30,0.078,0.00218,490415020100B,AXINOPSIDA SERRICATA                  
AMB15,75,ML1.13,2,71.507,-167.221,20150831,VV,0.1,40,10,0.206,0.00577,490418010400B,KURTIELLA PLANATA [MYSELLA PLANATA]   
AMB15,75,ML1.13,2,71.507,-167.221,20150831,VV,0.1,40,125,3.481,0.12184,490424010000B,MACOMA CALCAREA                       
AMB15,75,ML1.13,2,71.507,-167.221,20150831,VV,0.1,40,5,0.014,0.00049,490424030000B,MACOMA MOESTA                         
AMB15,75,ML1.13,2,71.507,-167.221,20150831,VV,0.1,40,15,2.592,0.12182,490441020100B,YOLDIA HYPERBOREA                     
AMB15,75,ML1.13,2,71.507,-167.221,20150831,VV,0.1,40,5,0.004,0.00027,533102020000B,BYBLIS SP.                            
AMB15,75,ML1.13,2,71.507,-167.221,20150831,VV,0.1,40,15,0.064,0.00435,533126030000B,PROTOMEDEIA SP.                       
